Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-19 00:00:00-04:00,7829.7998046875,7849.85009765625,7811.14990234375,7825.2998046875,1886300000,0.0,0.0
2018-07-20 00:00:00-04:00,7843.080078125,7860.25,7815.85986328125,7820.2001953125,1796530000,0.0,0.0
2018-07-23 00:00:00-04:00,7806.93017578125,7846.759765625,7776.5498046875,7841.8701171875,1668270000,0.0,0.0
2018-07-24 00:00:00-04:00,7914.35009765625,7928.7900390625,7814.330078125,7840.77001953125,2021890000,0.0,0.0
2018-07-25 00:00:00-04:00,7839.08984375,7933.31005859375,7838.759765625,7932.240234375,1943820000,0.0,0.0
2018-07-26 00:00:00-04:00,7848.0400390625,7881.2998046875,7834.080078125,7852.18017578125,2289370000,0.0,0.0
2018-07-27 00:00:00-04:00,7889.75,7889.75,7698.9599609375,7737.419921875,2193410000,0.0,0.0
2018-07-30 00:00:00-04:00,7735.27001953125,7740.259765625,7604.240234375,7630.0,2154140000,0.0,0.0
2018-07-31 00:00:00-04:00,7654.58984375,7709.490234375,7614.83984375,7671.7900390625,2208610000,0.0,0.0
2018-08-01 00:00:00-04:00,7701.81982421875,7732.68017578125,7670.7099609375,7707.2900390625,2228950000,0.0,0.0
2018-08-02 00:00:00-04:00,7659.52001953125,7808.85009765625,7659.52001953125,7802.68994140625,2115490000,0.0,0.0
2018-08-03 00:00:00-04:00,7819.22998046875,7824.06005859375,7783.2998046875,7812.009765625,2035870000,0.0,0.0
2018-08-06 00:00:00-04:00,7809.5400390625,7859.68017578125,7801.8798828125,7859.68017578125,2245300000,0.0,0.0
2018-08-07 00:00:00-04:00,7878.6201171875,7898.2001953125,7868.64990234375,7883.66015625,2206400000,0.0,0.0
2018-08-08 00:00:00-04:00,7880.0,7901.68994140625,7864.4599609375,7888.330078125,2098100000,0.0,0.0
2018-08-09 00:00:00-04:00,7886.52001953125,7923.35009765625,7881.06005859375,7891.77978515625,2048170000,0.0,0.0
2018-08-10 00:00:00-04:00,7834.7099609375,7866.18994140625,7818.3701171875,7839.10986328125,2107530000,0.0,0.0
2018-08-13 00:00:00-04:00,7848.0,7888.66015625,7814.27001953125,7819.7099609375,1934100000,0.0,0.0
2018-08-14 00:00:00-04:00,7847.8798828125,7878.22998046875,7815.5,7870.89013671875,1938840000,0.0,0.0
2018-08-15 00:00:00-04:00,7810.02001953125,7832.66015625,7732.68994140625,7774.1201171875,2294100000,0.0,0.0
2018-08-16 00:00:00-04:00,7826.9501953125,7849.669921875,7795.740234375,7806.52001953125,1991410000,0.0,0.0
2018-08-17 00:00:00-04:00,7786.64013671875,7830.77978515625,7752.68017578125,7816.330078125,1850770000,0.0,0.0
2018-08-20 00:00:00-04:00,7834.3701171875,7837.14013671875,7787.89990234375,7821.009765625,1709500000,0.0,0.0
2018-08-21 00:00:00-04:00,7840.08984375,7897.68017578125,7836.7900390625,7859.169921875,1788860000,0.0,0.0
2018-08-22 00:00:00-04:00,7844.0400390625,7897.6298828125,7840.83984375,7889.10009765625,1669240000,0.0,0.0
2018-08-23 00:00:00-04:00,7886.47021484375,7926.31982421875,7866.52978515625,7878.4599609375,1888600000,0.0,0.0
2018-08-24 00:00:00-04:00,7907.81005859375,7949.7099609375,7907.10009765625,7945.97998046875,1892990000,0.0,0.0
2018-08-27 00:00:00-04:00,7989.64013671875,8024.93994140625,7976.60009765625,8017.89990234375,2333790000,0.0,0.0
2018-08-28 00:00:00-04:00,8039.009765625,8046.31005859375,8009.58984375,8030.0400390625,1980270000,0.0,0.0
2018-08-29 00:00:00-04:00,8044.33984375,8113.56005859375,8042.10009765625,8109.68994140625,1909880000,0.0,0.0
2018-08-30 00:00:00-04:00,8094.2001953125,8133.2998046875,8069.56982421875,8088.35986328125,2022720000,0.0,0.0
2018-08-31 00:00:00-04:00,8079.31005859375,8119.81982421875,8079.31005859375,8109.5400390625,1906900000,0.0,0.0
2018-09-04 00:00:00-04:00,8087.9501953125,8104.06982421875,8042.14013671875,8091.25,2238710000,0.0,0.0
2018-09-05 00:00:00-04:00,8073.52978515625,8077.83984375,7962.35009765625,7995.169921875,2602810000,0.0,0.0
2018-09-06 00:00:00-04:00,7998.27001953125,8001.97021484375,7885.490234375,7922.72998046875,2375380000,0.0,0.0
2018-09-07 00:00:00-04:00,7878.7900390625,7962.52978515625,7873.93017578125,7902.5400390625,2158930000,0.0,0.0
2018-09-10 00:00:00-04:00,7939.56982421875,7945.02978515625,7890.39013671875,7924.16015625,2055430000,0.0,0.0
2018-09-11 00:00:00-04:00,7894.8701171875,7986.31982421875,7880.919921875,7972.47021484375,2345080000,0.0,0.0
2018-09-12 00:00:00-04:00,7958.8701171875,7965.39013671875,7884.0498046875,7954.22998046875,2372320000,0.0,0.0
2018-09-13 00:00:00-04:00,7999.93017578125,8037.509765625,7989.85009765625,8013.7099609375,2332930000,0.0,0.0
2018-09-14 00:00:00-04:00,8026.16015625,8040.830078125,7979.77978515625,8010.0400390625,2069380000,0.0,0.0
2018-09-17 00:00:00-04:00,7992.2099609375,8002.77978515625,7890.06982421875,7895.7900390625,2303600000,0.0,0.0
2018-09-18 00:00:00-04:00,7903.56982421875,7986.10009765625,7901.009765625,7956.10986328125,2328260000,0.0,0.0
2018-09-19 00:00:00-04:00,7962.5498046875,7976.1201171875,7917.72998046875,7950.0400390625,2167720000,0.0,0.0
2018-09-20 00:00:00-04:00,7993.52978515625,8039.06005859375,7986.41015625,8028.22998046875,2306580000,0.0,0.0
2018-09-21 00:00:00-04:00,8041.68994140625,8057.259765625,7979.669921875,7986.9599609375,3729890000,0.0,0.0
2018-09-24 00:00:00-04:00,7939.3798828125,7997.89990234375,7912.47021484375,7993.25,2433260000,0.0,0.0
2018-09-25 00:00:00-04:00,8001.58984375,8014.1201171875,7979.2900390625,8007.47021484375,2328660000,0.0,0.0
2018-09-26 00:00:00-04:00,8011.68017578125,8067.02978515625,7982.759765625,7990.3701171875,2342370000,0.0,0.0
2018-09-27 00:00:00-04:00,8021.22021484375,8071.56005859375,8017.91015625,8041.97021484375,2073930000,0.0,0.0
2018-09-28 00:00:00-04:00,8024.5,8065.06005859375,8015.8701171875,8046.35009765625,2342120000,0.0,0.0
2018-10-01 00:00:00-04:00,8091.5,8107.3798828125,8019.77001953125,8037.2998046875,2299520000,0.0,0.0
2018-10-02 00:00:00-04:00,8024.47021484375,8054.14990234375,7983.990234375,7999.5498046875,2416800000,0.0,0.0
2018-10-03 00:00:00-04:00,8034.64990234375,8053.93017578125,8012.02978515625,8025.08984375,3095630000,0.0,0.0
2018-10-04 00:00:00-04:00,7993.330078125,7997.169921875,7833.16015625,7879.509765625,3302690000,0.0,0.0
2018-10-05 00:00:00-04:00,7874.759765625,7902.669921875,7715.97021484375,7788.4501953125,2699370000,0.0,0.0
2018-10-08 00:00:00-04:00,7747.10009765625,7797.31982421875,7654.83984375,7735.9501953125,2259300000,0.0,0.0
2018-10-09 00:00:00-04:00,7728.509765625,7799.75,7718.9501953125,7738.02001953125,2466440000,0.0,0.0
2018-10-10 00:00:00-04:00,7694.080078125,7701.2001953125,7420.56005859375,7422.0498046875,3111680000,0.0,0.0
2018-10-11 00:00:00-04:00,7388.06982421875,7493.2099609375,7274.0400390625,7329.06005859375,3154520000,0.0,0.0
2018-10-12 00:00:00-04:00,7507.83984375,7516.68994140625,7368.330078125,7496.89013671875,2674210000,0.0,0.0
2018-10-15 00:00:00-04:00,7473.330078125,7500.93017578125,7400.06982421875,7430.740234375,2167000000,0.0,0.0
2018-10-16 00:00:00-04:00,7501.77978515625,7658.14013671875,7493.43994140625,7645.490234375,2639760000,0.0,0.0
2018-10-17 00:00:00-04:00,7669.259765625,7670.490234375,7563.08984375,7642.7001953125,2385070000,0.0,0.0
2018-10-18 00:00:00-04:00,7616.47021484375,7616.85986328125,7452.4599609375,7485.14013671875,2567980000,0.0,0.0
2018-10-19 00:00:00-04:00,7530.16015625,7582.89013671875,7428.2998046875,7449.02978515625,2547790000,0.0,0.0
2018-10-22 00:00:00-04:00,7486.740234375,7520.5400390625,7424.740234375,7468.6298828125,2301010000,0.0,0.0
2018-10-23 00:00:00-04:00,7328.5498046875,7472.580078125,7260.1298828125,7437.5400390625,2752010000,0.0,0.0
2018-10-24 00:00:00-04:00,7423.2099609375,7435.68994140625,7099.0,7108.39990234375,2959560000,0.0,0.0
2018-10-25 00:00:00-04:00,7197.490234375,7364.81982421875,7178.5400390625,7318.33984375,2788090000,0.0,0.0
2018-10-26 00:00:00-04:00,7125.18017578125,7283.31982421875,7057.0,7167.2099609375,2971530000,0.0,0.0
2018-10-29 00:00:00-04:00,7272.419921875,7295.60986328125,6922.830078125,7050.2900390625,2711900000,0.0,0.0
2018-10-30 00:00:00-04:00,7017.8701171875,7166.83984375,7001.47998046875,7161.64990234375,2699220000,0.0,0.0
2018-10-31 00:00:00-04:00,7276.6201171875,7368.490234375,7270.6298828125,7305.89990234375,2918880000,0.0,0.0
2018-11-01 00:00:00-04:00,7327.81982421875,7435.8798828125,7286.5,7434.06005859375,2728760000,0.0,0.0
2018-11-02 00:00:00-04:00,7424.02001953125,7466.52978515625,7298.68017578125,7356.990234375,2899670000,0.0,0.0
2018-11-05 00:00:00-05:00,7344.080078125,7349.22998046875,7255.8798828125,7328.85009765625,2186310000,0.0,0.0
2018-11-06 00:00:00-05:00,7326.06982421875,7400.64013671875,7320.89013671875,7375.9599609375,2300920000,0.0,0.0
2018-11-07 00:00:00-05:00,7446.08984375,7572.93017578125,7435.8701171875,7570.75,2687410000,0.0,0.0
2018-11-08 00:00:00-05:00,7544.169921875,7566.93017578125,7499.7099609375,7530.8798828125,2475160000,0.0,0.0
2018-11-09 00:00:00-05:00,7468.509765625,7474.33984375,7349.47998046875,7406.89990234375,2426750000,0.0,0.0
2018-11-12 00:00:00-05:00,7364.0498046875,7371.08984375,7193.77001953125,7200.8701171875,2305340000,0.0,0.0
2018-11-13 00:00:00-05:00,7230.68994140625,7319.1201171875,7182.85986328125,7200.8701171875,2361240000,0.0,0.0
2018-11-14 00:00:00-05:00,7265.39013671875,7285.56982421875,7101.169921875,7136.39013671875,2566210000,0.0,0.0
2018-11-15 00:00:00-05:00,7112.830078125,7274.259765625,7072.35986328125,7259.02978515625,2523500000,0.0,0.0
2018-11-16 00:00:00-05:00,7193.60009765625,7274.85986328125,7171.7001953125,7247.8701171875,2466980000,0.0,0.0
2018-11-19 00:00:00-05:00,7217.240234375,7224.1201171875,7011.39990234375,7028.47998046875,2381430000,0.0,0.0
2018-11-20 00:00:00-05:00,6867.43017578125,6994.75,6830.759765625,6908.81982421875,2672250000,0.0,0.0
2018-11-21 00:00:00-05:00,6985.509765625,7029.93017578125,6951.6201171875,6972.25,1867840000,0.0,0.0
2018-11-23 00:00:00-05:00,6919.52001953125,6987.89013671875,6919.16015625,6938.97998046875,958950000,0.0,0.0
2018-11-26 00:00:00-05:00,7026.5,7083.93017578125,7003.1201171875,7081.85009765625,2036910000,0.0,0.0
2018-11-27 00:00:00-05:00,7041.22998046875,7105.14013671875,7014.35986328125,7082.7001953125,2076790000,0.0,0.0
2018-11-28 00:00:00-05:00,7135.080078125,7292.7099609375,7090.97998046875,7291.58984375,2413120000,0.0,0.0
2018-11-29 00:00:00-05:00,7267.3701171875,7319.9599609375,7217.68994140625,7273.080078125,2018190000,0.0,0.0
2018-11-30 00:00:00-05:00,7279.2998046875,7332.7900390625,7255.68017578125,7330.5400390625,2547970000,0.0,0.0
2018-12-03 00:00:00-05:00,7486.1298828125,7486.509765625,7392.22021484375,7441.509765625,2643150000,0.0,0.0
2018-12-04 00:00:00-05:00,7407.9501953125,7421.10986328125,7150.10986328125,7158.43017578125,2655720000,0.0,0.0
2018-12-06 00:00:00-05:00,7017.0498046875,7189.52001953125,6984.33984375,7188.259765625,2857650000,0.0,0.0
2018-12-07 00:00:00-05:00,7163.490234375,7205.3701171875,6945.27001953125,6969.25,2504680000,0.0,0.0
2018-12-10 00:00:00-05:00,6959.6298828125,7047.6201171875,6878.990234375,7020.52001953125,2380270000,0.0,0.0
2018-12-11 00:00:00-05:00,7121.66015625,7129.830078125,6983.009765625,7031.830078125,2286810000,0.0,0.0
2018-12-12 00:00:00-05:00,7127.0,7197.2900390625,7096.56005859375,7098.31005859375,2427080000,0.0,0.0
2018-12-13 00:00:00-05:00,7135.27978515625,7154.64013671875,7034.81982421875,7070.330078125,2162210000,0.0,0.0
2018-12-14 00:00:00-05:00,6986.3701171875,7027.169921875,6898.990234375,6910.66015625,2218330000,0.0,0.0
2018-12-17 00:00:00-05:00,6886.4599609375,6931.81005859375,6710.009765625,6753.72998046875,2697400000,0.0,0.0
2018-12-18 00:00:00-05:00,6809.81982421875,6847.27001953125,6733.7099609375,6783.91015625,2623270000,0.0,0.0
2018-12-19 00:00:00-05:00,6777.58984375,6868.85986328125,6586.5,6636.830078125,2919140000,0.0,0.0
2018-12-20 00:00:00-05:00,6607.759765625,6666.2001953125,6447.91015625,6528.41015625,3282440000,0.0,0.0
2018-12-21 00:00:00-05:00,6573.490234375,6586.68017578125,6304.6298828125,6332.990234375,4571670000,0.0,0.0
2018-12-24 00:00:00-05:00,6278.490234375,6355.18017578125,6190.169921875,6192.919921875,1647440000,0.0,0.0
2018-12-26 00:00:00-05:00,6257.85986328125,6555.52978515625,6214.33984375,6554.35986328125,2572890000,0.0,0.0
2018-12-27 00:00:00-05:00,6457.18994140625,6583.009765625,6336.97021484375,6579.490234375,2449110000,0.0,0.0
2018-12-28 00:00:00-05:00,6616.7900390625,6684.18017578125,6529.22021484375,6584.52001953125,2216250000,0.0,0.0
2018-12-31 00:00:00-05:00,6649.52001953125,6659.9599609375,6570.06005859375,6635.27978515625,2109320000,0.0,0.0
2019-01-02 00:00:00-05:00,6506.91015625,6693.7099609375,6506.8798828125,6665.93994140625,2261800000,0.0,0.0
2019-01-03 00:00:00-05:00,6584.77001953125,6600.2099609375,6457.1298828125,6463.5,2631550000,0.0,0.0
2019-01-04 00:00:00-05:00,6567.14013671875,6760.68994140625,6554.240234375,6738.85986328125,2596150000,0.0,0.0
2019-01-07 00:00:00-05:00,6757.52978515625,6855.60009765625,6741.39990234375,6823.47021484375,2523450000,0.0,0.0
2019-01-08 00:00:00-05:00,6893.43994140625,6909.580078125,6795.85986328125,6897.0,2407340000,0.0,0.0
2019-01-09 00:00:00-05:00,6923.06005859375,6985.22021484375,6899.56005859375,6957.080078125,2434500000,0.0,0.0
2019-01-10 00:00:00-05:00,6908.64990234375,6991.3701171875,6877.080078125,6986.06982421875,2190110000,0.0,0.0
2019-01-11 00:00:00-05:00,6947.4599609375,6975.64990234375,6933.60009765625,6971.47998046875,2074310000,0.0,0.0
2019-01-14 00:00:00-05:00,6908.02978515625,6936.22021484375,6887.47998046875,6905.919921875,1960780000,0.0,0.0
2019-01-15 00:00:00-05:00,6931.39013671875,7025.85009765625,6928.1201171875,7023.830078125,2066090000,0.0,0.0
2019-01-16 00:00:00-05:00,7033.75,7079.6298828125,7028.1201171875,7034.68994140625,2163730000,0.0,0.0
2019-01-17 00:00:00-05:00,7010.1298828125,7113.9501953125,7003.6201171875,7084.4599609375,2149280000,0.0,0.0
2019-01-18 00:00:00-05:00,7134.10009765625,7185.3798828125,7096.6201171875,7157.22998046875,2459920000,0.0,0.0
2019-01-22 00:00:00-05:00,7109.56982421875,7110.16015625,6979.81005859375,7020.35986328125,2397660000,0.0,0.0
2019-01-23 00:00:00-05:00,7061.64990234375,7084.85009765625,6953.22998046875,7025.77001953125,2288090000,0.0,0.0
2019-01-24 00:00:00-05:00,7042.25,7078.9599609375,7029.9501953125,7073.4599609375,2419110000,0.0,0.0
2019-01-25 00:00:00-05:00,7128.18017578125,7174.56005859375,7111.08984375,7164.85986328125,2446550000,0.0,0.0
2019-01-28 00:00:00-05:00,7075.009765625,7086.2998046875,7034.25,7085.68017578125,2448790000,0.0,0.0
2019-01-29 00:00:00-05:00,7087.490234375,7092.2900390625,7011.47021484375,7028.2900390625,2106370000,0.0,0.0
2019-01-30 00:00:00-05:00,7094.7900390625,7201.31005859375,7065.56982421875,7183.080078125,2569410000,0.0,0.0
2019-01-31 00:00:00-05:00,7208.169921875,7303.1201171875,7205.9501953125,7281.740234375,2947490000,0.0,0.0
2019-02-01 00:00:00-05:00,7256.3701171875,7299.93994140625,7243.41015625,7263.8701171875,2398800000,0.0,0.0
2019-02-04 00:00:00-05:00,7266.27978515625,7348.22998046875,7261.06982421875,7347.5400390625,2106030000,0.0,0.0
2019-02-05 00:00:00-05:00,7356.33984375,7408.68017578125,7355.35986328125,7402.080078125,2284960000,0.0,0.0
2019-02-06 00:00:00-05:00,7400.43994140625,7410.77001953125,7346.72021484375,7375.27978515625,2179400000,0.0,0.0
2019-02-07 00:00:00-05:00,7316.5,7336.740234375,7235.0498046875,7288.35009765625,2310700000,0.0,0.0
2019-02-08 00:00:00-05:00,7232.2998046875,7299.43994140625,7225.14013671875,7298.2001953125,2102520000,0.0,0.0
2019-02-11 00:00:00-05:00,7327.3701171875,7343.56005859375,7290.02978515625,7307.89990234375,1908490000,0.0,0.0
2019-02-12 00:00:00-05:00,7358.85009765625,7419.43017578125,7349.7998046875,7414.6201171875,2140130000,0.0,0.0
2019-02-13 00:00:00-05:00,7437.4599609375,7461.66015625,7413.83984375,7420.3798828125,2103840000,0.0,0.0
2019-02-14 00:00:00-05:00,7390.25,7454.419921875,7375.7099609375,7426.9501953125,2117500000,0.0,0.0
2019-02-15 00:00:00-05:00,7468.56982421875,7477.27978515625,7440.259765625,7472.41015625,2263640000,0.0,0.0
2019-02-19 00:00:00-05:00,7450.75,7507.7900390625,7450.27001953125,7486.77001953125,2124140000,0.0,0.0
2019-02-20 00:00:00-05:00,7490.31005859375,7513.7001953125,7455.25,7489.06982421875,2202670000,0.0,0.0
2019-02-21 00:00:00-05:00,7475.41015625,7485.75,7430.89013671875,7459.7099609375,2144680000,0.0,0.0
2019-02-22 00:00:00-05:00,7481.6298828125,7527.5400390625,7479.009765625,7527.5400390625,2428560000,0.0,0.0
2019-02-25 00:00:00-05:00,7585.2998046875,7602.68994140625,7551.60986328125,7554.4599609375,2399410000,0.0,0.0
2019-02-26 00:00:00-05:00,7535.2900390625,7573.22021484375,7524.31005859375,7549.2998046875,2305760000,0.0,0.0
2019-02-27 00:00:00-05:00,7526.419921875,7562.2900390625,7485.39013671875,7554.509765625,2430790000,0.0,0.0
2019-02-28 00:00:00-05:00,7533.31005859375,7561.89990234375,7516.47998046875,7532.52978515625,2676790000,0.0,0.0
2019-03-01 00:00:00-05:00,7587.4501953125,7603.0400390625,7540.75,7595.35009765625,2490920000,0.0,0.0
2019-03-04 00:00:00-05:00,7636.6201171875,7643.66015625,7501.56005859375,7577.56982421875,2582090000,0.0,0.0
2019-03-05 00:00:00-05:00,7582.2900390625,7598.66015625,7543.5400390625,7576.35986328125,2166670000,0.0,0.0
2019-03-06 00:00:00-05:00,7575.3798828125,7579.02001953125,7499.8701171875,7505.919921875,2256550000,0.0,0.0
2019-03-07 00:00:00-05:00,7483.7900390625,7489.080078125,7397.18994140625,7421.4599609375,2462690000,0.0,0.0
2019-03-08 00:00:00-05:00,7334.35009765625,7411.52001953125,7332.919921875,7408.14013671875,2260950000,0.0,0.0
2019-03-11 00:00:00-04:00,7442.56005859375,7558.22998046875,7442.39990234375,7558.06005859375,2248460000,0.0,0.0
2019-03-12 00:00:00-04:00,7571.85009765625,7611.1298828125,7560.4599609375,7591.02978515625,2171620000,0.0,0.0
2019-03-13 00:00:00-04:00,7621.3798828125,7677.06982421875,7619.4599609375,7643.41015625,2379260000,0.0,0.0
2019-03-14 00:00:00-04:00,7644.7900390625,7653.10009765625,7627.02001953125,7630.91015625,2198900000,0.0,0.0
2019-03-15 00:00:00-04:00,7658.41015625,7714.9599609375,7652.0400390625,7688.52978515625,3451860000,0.0,0.0
2019-03-18 00:00:00-04:00,7696.3798828125,7737.669921875,7677.740234375,7714.47998046875,2302140000,0.0,0.0
2019-03-19 00:00:00-04:00,7747.39990234375,7767.89013671875,7699.14990234375,7723.9501953125,2457920000,0.0,0.0
2019-03-20 00:00:00-04:00,7721.9501953125,7779.240234375,7674.0400390625,7728.97021484375,2464230000,0.0,0.0
2019-03-21 00:00:00-04:00,7705.43017578125,7850.10986328125,7705.43017578125,7838.9599609375,2502810000,0.0,0.0
2019-03-22 00:00:00-04:00,7800.25,7817.830078125,7642.56982421875,7642.669921875,2504740000,0.0,0.0
2019-03-25 00:00:00-04:00,7618.97998046875,7662.3798828125,7579.2900390625,7637.5400390625,2162490000,0.0,0.0
2019-03-26 00:00:00-04:00,7700.0,7738.169921875,7649.2099609375,7691.52001953125,2080350000,0.0,0.0
2019-03-27 00:00:00-04:00,7702.0498046875,7712.83984375,7582.08984375,7643.3798828125,2244070000,0.0,0.0
2019-03-28 00:00:00-04:00,7660.06982421875,7689.16015625,7619.81982421875,7669.169921875,1922150000,0.0,0.0
2019-03-29 00:00:00-04:00,7726.7099609375,7733.6201171875,7688.509765625,7729.31982421875,2311790000,0.0,0.0
2019-04-01 00:00:00-04:00,7800.240234375,7831.4501953125,7777.08984375,7828.91015625,2230050000,0.0,0.0
2019-04-02 00:00:00-04:00,7824.60986328125,7854.919921875,7811.27978515625,7848.68994140625,2123250000,0.0,0.0
2019-04-03 00:00:00-04:00,7891.18017578125,7938.259765625,7870.89990234375,7895.5498046875,2509630000,0.0,0.0
2019-04-04 00:00:00-04:00,7894.259765625,7917.64990234375,7844.9599609375,7891.77978515625,2152640000,0.0,0.0
2019-04-05 00:00:00-04:00,7914.509765625,7940.4501953125,7909.14013671875,7938.68994140625,2157050000,0.0,0.0
2019-04-08 00:00:00-04:00,7924.89013671875,7955.89990234375,7891.85009765625,7953.8798828125,2075550000,0.0,0.0
2019-04-09 00:00:00-04:00,7924.77001953125,7945.5498046875,7897.60986328125,7909.27978515625,2078800000,0.0,0.0
2019-04-10 00:00:00-04:00,7922.72998046875,7965.330078125,7916.89990234375,7964.240234375,2012290000,0.0,0.0
2019-04-11 00:00:00-04:00,7975.2001953125,7975.2001953125,7933.41015625,7947.35986328125,1969480000,0.0,0.0
2019-04-12 00:00:00-04:00,7984.14990234375,7992.08984375,7952.60986328125,7984.16015625,1968900000,0.0,0.0
2019-04-15 00:00:00-04:00,7987.16015625,7993.330078125,7933.56982421875,7976.009765625,1827710000,0.0,0.0
2019-04-16 00:00:00-04:00,8000.56982421875,8017.56005859375,7978.81005859375,8000.22998046875,2102740000,0.0,0.0
2019-04-17 00:00:00-04:00,8044.97021484375,8052.39990234375,7973.3798828125,7996.080078125,2317330000,0.0,0.0
2019-04-18 00:00:00-04:00,7998.4501953125,8002.31005859375,7950.97021484375,7998.06005859375,2124630000,0.0,0.0
2019-04-22 00:00:00-04:00,7969.3701171875,8017.14990234375,7965.89990234375,8015.27001953125,1790990000,0.0,0.0
2019-04-23 00:00:00-04:00,8026.75,8128.8701171875,8023.81005859375,8120.81982421875,2099410000,0.0,0.0
2019-04-24 00:00:00-04:00,8122.8798828125,8139.5498046875,8101.7001953125,8102.009765625,2043310000,0.0,0.0
2019-04-25 00:00:00-04:00,8150.85009765625,8151.83984375,8075.41015625,8118.68017578125,2073370000,0.0,0.0
2019-04-26 00:00:00-04:00,8100.27978515625,8146.419921875,8060.89013671875,8146.39990234375,1982560000,0.0,0.0
2019-04-29 00:00:00-04:00,8147.64990234375,8176.080078125,8136.41015625,8161.85009765625,1781860000,0.0,0.0
2019-04-30 00:00:00-04:00,8104.91015625,8124.60986328125,8050.5498046875,8095.39013671875,2131850000,0.0,0.0
2019-05-01 00:00:00-04:00,8132.93017578125,8146.0,8048.22998046875,8049.64013671875,2273540000,0.0,0.0
2019-05-02 00:00:00-04:00,8046.47998046875,8094.06005859375,7976.77001953125,8036.77001953125,2211530000,0.0,0.0
2019-05-03 00:00:00-04:00,8092.8798828125,8164.7099609375,8084.7998046875,8164.0,2081080000,0.0,0.0
2019-05-06 00:00:00-04:00,7981.85009765625,8135.5400390625,7981.85009765625,8123.2900390625,1979650000,0.0,0.0
2019-05-07 00:00:00-04:00,8043.52001953125,8070.97021484375,7899.02001953125,7963.759765625,2397600000,0.0,0.0
2019-05-08 00:00:00-04:00,7946.240234375,8004.490234375,7923.35009765625,7943.31982421875,2214680000,0.0,0.0
2019-05-09 00:00:00-04:00,7853.2099609375,7929.77978515625,7796.16015625,7910.58984375,2549500000,0.0,0.0
2019-05-10 00:00:00-04:00,7881.31005859375,7949.33984375,7759.33984375,7916.93994140625,2421470000,0.0,0.0
2019-05-13 00:00:00-04:00,7720.06982421875,7760.830078125,7627.22021484375,7647.02001953125,2484820000,0.0,0.0
2019-05-14 00:00:00-04:00,7689.66015625,7776.2001953125,7665.2998046875,7734.490234375,2103140000,0.0,0.0
2019-05-15 00:00:00-04:00,7682.7998046875,7838.72021484375,7682.240234375,7822.14990234375,2014080000,0.0,0.0
2019-05-16 00:00:00-04:00,7832.580078125,7946.22998046875,7826.669921875,7898.0498046875,2168720000,0.0,0.0
2019-05-17 00:00:00-04:00,7829.02978515625,7918.7099609375,7810.35009765625,7816.27978515625,2176380000,0.0,0.0
2019-05-20 00:00:00-04:00,7714.06005859375,7747.27001953125,7678.35009765625,7702.3798828125,2130700000,0.0,0.0
2019-05-21 00:00:00-04:00,7765.56982421875,7804.43994140625,7752.919921875,7785.72021484375,2000130000,0.0,0.0
2019-05-22 00:00:00-04:00,7749.7998046875,7786.330078125,7738.35009765625,7750.83984375,1884660000,0.0,0.0
2019-05-23 00:00:00-04:00,7660.72021484375,7665.14990234375,7585.31982421875,7628.27978515625,2270530000,0.0,0.0
2019-05-24 00:00:00-04:00,7675.56982421875,7694.14990234375,7631.25,7637.009765625,1685230000,0.0,0.0
2019-05-28 00:00:00-04:00,7655.66015625,7693.740234375,7603.759765625,7607.35009765625,2378470000,0.0,0.0
2019-05-29 00:00:00-04:00,7553.02001953125,7581.10986328125,7503.93994140625,7547.31005859375,2282120000,0.0,0.0
2019-05-30 00:00:00-04:00,7565.4599609375,7595.89990234375,7527.66015625,7567.72021484375,1875180000,0.0,0.0
2019-05-31 00:00:00-04:00,7470.9501953125,7506.85986328125,7448.22998046875,7453.14990234375,2239420000,0.0,0.0
2019-06-03 00:00:00-04:00,7441.2099609375,7457.66015625,7292.22021484375,7333.02001953125,2580670000,0.0,0.0
2019-06-04 00:00:00-04:00,7413.93994140625,7529.5,7385.02001953125,7527.1201171875,2374130000,0.0,0.0
2019-06-05 00:00:00-04:00,7585.68017578125,7589.47021484375,7498.169921875,7575.47998046875,2139290000,0.0,0.0
2019-06-06 00:00:00-04:00,7582.240234375,7634.1201171875,7546.22021484375,7615.5498046875,2093470000,0.0,0.0
2019-06-07 00:00:00-04:00,7652.97021484375,7767.02001953125,7647.91015625,7742.10009765625,2074120000,0.0,0.0
2019-06-10 00:00:00-04:00,7798.8701171875,7895.43994140625,7795.759765625,7823.169921875,2042340000,0.0,0.0
2019-06-11 00:00:00-04:00,7901.0400390625,7909.990234375,7798.6298828125,7822.56982421875,2121150000,0.0,0.0
2019-06-12 00:00:00-04:00,7803.1298828125,7819.16015625,7773.97021484375,7792.72021484375,1978930000,0.0,0.0
2019-06-13 00:00:00-04:00,7822.56005859375,7848.35986328125,7813.60009765625,7837.1298828125,1848360000,0.0,0.0
2019-06-14 00:00:00-04:00,7807.18994140625,7819.2099609375,7778.1201171875,7796.66015625,1808370000,0.0,0.0
2019-06-17 00:00:00-04:00,7819.43017578125,7865.97998046875,7812.60986328125,7845.02001953125,1950550000,0.0,0.0
2019-06-18 00:00:00-04:00,7920.97998046875,8005.2099609375,7911.669921875,7953.8798828125,2250550000,0.0,0.0
